['INFO ]2023-11-20 07:31:16,070(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:06:33,177(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please provide all mandatory details to create a new patient
['INFO ]2023-11-20 16:06:33,577(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed:No Patient Info Found !!!
['INFO ]2023-11-20 16:06:34,042(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please Provide the correct patient Id to update the records
['INFO ]2023-11-20 16:06:34,239(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect patientId!Records cannot be viewed
['INFO ]2023-11-20 16:06:34,419(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect FileId!Records cannot be viewed
['INFO ]2023-11-20 16:06:34,623(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Morbidity Name doesnt match!Records cannot be viewed
['INFO ]2023-11-20 16:06:34,816(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Patient Id doesnt exists to perform delete actions!!
['INFO ]2023-11-20 16:20:29,186(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:20:30,766(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient Id  has been created  Successfully***************
['INFO ]2023-11-20 16:20:31,135(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-*************You have retrieved ALL patients details in the system***************
['INFO ]2023-11-20 16:20:31,880(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been successfully updated:4580
['INFO ]2023-11-20 16:20:32,295(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4580
['INFO ]2023-11-20 16:20:32,558(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bcd9ffa57dd184cbe9c0f
['INFO ]2023-11-20 16:20:33,388(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-********You have retrieved ALL Morbidity details in the system*************
['INFO ]2023-11-20 16:20:33,731(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-You have retrieved the morbidity details associated with this Morbidity name:TSH
['INFO ]2023-11-20 16:20:33,961(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:20:34,447(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient has logged in Successfully***************
['INFO ]2023-11-20 16:20:34,708(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4580
['INFO ]2023-11-20 16:20:34,941(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bcd9ffa57dd184cbe9c0f
['INFO ]2023-11-20 16:20:35,119(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:20:35,546(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:20:35,755(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been deleted successfully: 4580
['INFO ]2023-11-20 16:20:35,979(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:20:36,665(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:20:37,025(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:20:37,363(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:20:37,732(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:20:38,256(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:20:38,808(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please provide all mandatory details to create a new patient
['INFO ]2023-11-20 16:20:39,176(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed:No Patient Info Found !!!
['INFO ]2023-11-20 16:20:39,647(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please Provide the correct patient Id to update the records
['INFO ]2023-11-20 16:20:39,837(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect patientId!Records cannot be viewed
['INFO ]2023-11-20 16:20:40,049(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect FileId!Records cannot be viewed
['INFO ]2023-11-20 16:20:40,245(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Morbidity Name doesnt match!Records cannot be viewed
['INFO ]2023-11-20 16:20:40,451(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Patient Id doesnt exists to perform delete actions!!
['INFO ]2023-11-20 16:20:58,671(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:21:00,099(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient Id  has been created  Successfully***************
['INFO ]2023-11-20 16:21:00,442(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-*************You have retrieved ALL patients details in the system***************
['INFO ]2023-11-20 16:21:01,081(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been successfully updated:4583
['INFO ]2023-11-20 16:21:01,449(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4583
['INFO ]2023-11-20 16:21:01,686(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bcdbdfa57dd184cbe9c19
['INFO ]2023-11-20 16:21:02,486(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-********You have retrieved ALL Morbidity details in the system*************
['INFO ]2023-11-20 16:21:02,709(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-You have retrieved the morbidity details associated with this Morbidity name:TSH
['INFO ]2023-11-20 16:21:02,921(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:21:03,388(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient has logged in Successfully***************
['INFO ]2023-11-20 16:21:03,646(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4583
['INFO ]2023-11-20 16:21:03,850(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bcdbdfa57dd184cbe9c19
['INFO ]2023-11-20 16:21:04,062(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:21:04,483(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:21:04,717(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been deleted successfully: 4583
['INFO ]2023-11-20 16:21:04,898(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:21:05,574(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:21:05,861(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:21:06,231(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:21:06,680(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:21:07,015(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:21:07,444(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please provide all mandatory details to create a new patient
['INFO ]2023-11-20 16:21:07,921(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed:No Patient Info Found !!!
['INFO ]2023-11-20 16:21:08,458(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please Provide the correct patient Id to update the records
['INFO ]2023-11-20 16:21:08,683(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect patientId!Records cannot be viewed
['INFO ]2023-11-20 16:21:08,895(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect FileId!Records cannot be viewed
['INFO ]2023-11-20 16:21:09,099(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Morbidity Name doesnt match!Records cannot be viewed
['INFO ]2023-11-20 16:21:09,311(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Patient Id doesnt exists to perform delete actions!!
['INFO ]2023-11-20 16:25:28,000(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:25:29,683(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient Id  has been created  Successfully***************
['INFO ]2023-11-20 16:25:30,042(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-*************You have retrieved ALL patients details in the system***************
['INFO ]2023-11-20 16:25:30,835(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been successfully updated:4595
['INFO ]2023-11-20 16:25:31,211(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4595
['INFO ]2023-11-20 16:25:31,450(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bcecafa57dd184cbe9c27
['INFO ]2023-11-20 16:25:32,335(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-********You have retrieved ALL Morbidity details in the system*************
['INFO ]2023-11-20 16:25:32,554(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-You have retrieved the morbidity details associated with this Morbidity name:TSH
['INFO ]2023-11-20 16:25:32,742(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:25:33,201(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient has logged in Successfully***************
['INFO ]2023-11-20 16:25:33,447(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4595
['INFO ]2023-11-20 16:25:33,626(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bcecafa57dd184cbe9c27
['INFO ]2023-11-20 16:25:33,834(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:25:34,287(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:25:34,547(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been deleted successfully: 4595
['INFO ]2023-11-20 16:25:34,726(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:25:35,404(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:25:35,767(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:25:36,116(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:25:36,467(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:25:36,860(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:25:37,252(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please provide all mandatory details to create a new patient
['INFO ]2023-11-20 16:25:37,694(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed:No Patient Info Found !!!
['INFO ]2023-11-20 16:25:38,279(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please Provide the correct patient Id to update the records
['INFO ]2023-11-20 16:25:38,553(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect patientId!Records cannot be viewed
['INFO ]2023-11-20 16:25:38,767(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect FileId!Records cannot be viewed
['INFO ]2023-11-20 16:25:38,995(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Morbidity Name doesnt match!Records cannot be viewed
['INFO ]2023-11-20 16:25:39,206(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Patient Id doesnt exists to perform delete actions!!
['INFO ]2023-11-20 16:25:57,493(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:25:58,977(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient Id  has been created  Successfully***************
['INFO ]2023-11-20 16:25:59,274(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-*************You have retrieved ALL patients details in the system***************
['INFO ]2023-11-20 16:26:00,019(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been successfully updated:4598
['INFO ]2023-11-20 16:26:00,358(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4598
['INFO ]2023-11-20 16:26:00,602(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bcee8fa57dd184cbe9c31
['INFO ]2023-11-20 16:26:01,284(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-********You have retrieved ALL Morbidity details in the system*************
['INFO ]2023-11-20 16:26:01,520(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-You have retrieved the morbidity details associated with this Morbidity name:TSH
['INFO ]2023-11-20 16:26:01,761(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:26:02,272(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient has logged in Successfully***************
['INFO ]2023-11-20 16:26:02,540(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4598
['INFO ]2023-11-20 16:26:02,785(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bcee8fa57dd184cbe9c31
['INFO ]2023-11-20 16:26:03,032(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:26:03,476(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:26:03,708(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been deleted successfully: 4598
['INFO ]2023-11-20 16:26:03,965(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:26:04,684(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:26:05,100(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:26:05,430(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:26:05,777(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:26:06,133(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:26:06,517(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please provide all mandatory details to create a new patient
['INFO ]2023-11-20 16:26:06,904(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed:No Patient Info Found !!!
['INFO ]2023-11-20 16:26:07,345(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please Provide the correct patient Id to update the records
['INFO ]2023-11-20 16:26:07,532(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect patientId!Records cannot be viewed
['INFO ]2023-11-20 16:26:07,764(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect FileId!Records cannot be viewed
['INFO ]2023-11-20 16:26:07,959(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Morbidity Name doesnt match!Records cannot be viewed
['INFO ]2023-11-20 16:26:08,193(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Patient Id doesnt exists to perform delete actions!!
['INFO ]2023-11-20 16:30:40,174(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:30:41,534(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient Id  has been created  Successfully***************
['INFO ]2023-11-20 16:30:41,913(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-*************You have retrieved ALL patients details in the system***************
['INFO ]2023-11-20 16:30:42,643(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been successfully updated:4614
['INFO ]2023-11-20 16:30:42,996(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4614
['INFO ]2023-11-20 16:30:43,286(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bd002fa57dd184cbe9c63
['INFO ]2023-11-20 16:30:43,950(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-********You have retrieved ALL Morbidity details in the system*************
['INFO ]2023-11-20 16:30:44,225(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-You have retrieved the morbidity details associated with this Morbidity name:TSH
['INFO ]2023-11-20 16:30:44,484(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:30:44,922(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient has logged in Successfully***************
['INFO ]2023-11-20 16:30:45,164(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4614
['INFO ]2023-11-20 16:30:45,373(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bd002fa57dd184cbe9c63
['INFO ]2023-11-20 16:30:45,557(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:30:45,994(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:30:46,241(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been deleted successfully: 4614
['INFO ]2023-11-20 16:30:46,484(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:30:47,161(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:30:47,503(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:30:47,817(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:30:48,244(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:30:48,689(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:30:49,150(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please provide all mandatory details to create a new patient
['INFO ]2023-11-20 16:30:49,505(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed:No Patient Info Found !!!
['INFO ]2023-11-20 16:30:49,981(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Please Provide the correct patient Id to update the records
['INFO ]2023-11-20 16:30:50,175(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect patientId!Records cannot be viewed
['INFO ]2023-11-20 16:30:50,392(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Incorrect FileId!Records cannot be viewed
['INFO ]2023-11-20 16:30:50,598(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Morbidity Name doesnt match!Records cannot be viewed
['INFO ]2023-11-20 16:30:50,780(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Action failed: Patient Id doesnt exists to perform delete actions!!
['INFO ]2023-11-20 16:31:06,474(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:31:07,787(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient Id  has been created  Successfully***************
['INFO ]2023-11-20 16:31:08,154(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-*************You have retrieved ALL patients details in the system***************
['INFO ]2023-11-20 16:31:08,858(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been successfully updated:4619
['INFO ]2023-11-20 16:31:09,208(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4619
['INFO ]2023-11-20 16:31:09,505(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bd01cfa57dd184cbe9c75
['INFO ]2023-11-20 16:31:10,038(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-********You have retrieved ALL Morbidity details in the system*************
['INFO ]2023-11-20 16:31:10,264(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-You have retrieved the morbidity details associated with this Morbidity name:TSH
['INFO ]2023-11-20 16:31:10,504(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:31:10,972(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Patient has logged in Successfully***************
['INFO ]2023-11-20 16:31:11,251(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient Id:4619
['INFO ]2023-11-20 16:31:11,454(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-These are the records associated with this patient's FileId:655bd01cfa57dd184cbe9c75
['INFO ]2023-11-20 16:31:11,652(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:31:12,094(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** Dietician has logged in Successfully***************
['INFO ]2023-11-20 16:31:12,371(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-The records associated with this patient Id has been deleted successfully: 4619
['INFO ]2023-11-20 16:31:12,561(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-***************** User has logged out Successfully***************
['INFO ]2023-11-20 16:31:13,239(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:31:13,594(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:31:13,937(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
['INFO ]2023-11-20 16:31:14,357(YYYY-MM-ddHH:MM:ss.SSS][main]api.Utilities.Loggerload1)-Login failue: Invalid Credetials!Please enter your valid email address and password*************
